User_Name,Date,Time,Preprocessed_Text,Sentiment
UVASoftball,4/28/2023,18:56:38,e5 su 6 uva 3 bressler pair strikeouts ground five game one syracuse gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,18:49:24,m5 su 6 uva 3 double play ends fifth head bottom inning gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,18:42:16,e4 su 6 uva 3 hoos buckle defensively put zero board fourth well gilbert weaver goldberg due syracuse makes pitching change madison knight gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,18:41:02,wild sequence fourth double challenge syracuse challenges first review overturns call uva challenges goldberg caught ball review says play continues gohoos ontherise hoosnext,Positive
UVASoftball,4/28/2023,18:27:34,m4 su 6 va 3 get three back fourth walk baylog tworbi hit leah boggs jenny bressler circle move bottom fourth gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,18:26:17,boggs keeps inning going tworbi single watch accnx gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,18:23:16,t4 su 6 uva 1 hoos board basesloaded walk gabby baylog two outs bases remain loaded gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,18:09:16,e3 su 6 va 0 orange push six across third well come back plate weaver goldberg barbee due work gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,17:56:22,b3 su 3 uva 0 syracuse uses home run error get board courtney layne come circle outs runner second gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,17:42:10,m3 uva 0 su 0 nothing hoos walk hylton third gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,17:37:46,e2 uva 0 su 0 bigham hoos keep orange check second boggs hylton gilbert due third gohoos ontherise hoosnext,Negative
PureTalent,4/28/2023,17:37:14,final acc series begins today doubleheader 🆚 syracuse 🕐 1 pm3 pm 📍 skytop softball park 📊 live stats 📺 accnx gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,17:26:20,m2 uva 0 su 0 get runner third cant get across plate head back defense second gohoos ontherise hoosnext,Negative
UVASoftball,4/28/2023,17:20:38,e1 uva 0 su 0 bigham hoos put zero board first well head second barbee ayer vanassche due gohoos ontherise hoosnext,Negative
HookSportsMktg,4/28/2023,17:18:38,announcing release “ slim reaper ” tshirt visit link get gohoos⚔️ nil,Negative
wtfuva,4/28/2023,17:13:48,rt rt congrats jade hylton named tuccinfca national freshman year top 25 📰 gohoos ontherise hoosnext,Positive
UVASoftball,4/28/2023,17:09:32,m1 uva 0 su 0 couple baserunners nothing across first hoos well head home half eden bigham circle gohoos ontherise hoosnext,Negative
UVATFCC,4/28/2023,17:05:23,womens 4x100m championships heats virginia team consisting kayla bonnick jada seaman jada pierre sarah akpan win heat advance tomorrows finals 👊 gohoos⚔️,Positive
UVASoftball,4/28/2023,16:58:12,ready go game one orange 📊 live stats 📺 accnx gohoos ontherise hoosnext,Negative
WalterMaselli1,4/28/2023,16:52:21,year two tony elliot gohoos virginia ’ excited see team capable,Positive
SherriRLawson2,4/28/2023,16:47:09,friday night 💡 🆚 20 duke 🕗 8 pm 📺 📻 wina 989 fm1070 🎟️ gohoos,Negative
TennisRecNet,4/28/2023,16:03:30,blue chip junior anya murthy fremont ca committed fall 2024 gohoos,Negative
TheMANager21,4/28/2023,15:30:18,juan thornhill quin blanding getting love gohoos,Positive
Ballzy316,4/28/2023,15:28:29,ok thanks gohoos,Positive
wtfuva,4/28/2023,15:16:16,rt rt friday night 💡 🆚 20 duke 🕗 8 pm 📺 📻 wina 989 fm1070 🎟️ gohoos,Negative
wtfuva,4/28/2023,15:16:16,rt rt 𝗨𝗩𝗔 𝗜𝗻𝘃𝗶𝘁𝗲 𝗣𝗿𝗲𝘃𝗶𝗲𝘄 🆚 19 tennessee amp navy 📅 saturday april 29 ⏲️ 10 30 1 30 pm 📍 rivanna reservoir 🔶⚔️🔷 gohoos,Negative
VirginiaSports,4/28/2023,15:08:58,𝗨𝗩𝗔 𝗜𝗻𝘃𝗶𝘁𝗲 𝗣𝗿𝗲𝘃𝗶𝗲𝘄 🆚 19 tennessee amp navy 📅 saturday april 29 ⏲️ 10 30 1 30 pm 📍 rivanna reservoir 🔶⚔️🔷 gohoos,Negative
cjonesIV,4/28/2023,14:35:42,registered coach mox basketball camp yet register link 👇 🔗 gohoos 🔶⚔️ gnsl,Negative
wtfuva,4/28/2023,14:14:40,rt rt final acc series begins today doubleheader 🆚 syracuse 🕐 1 pm3 pm 📍 skytop softball park 📊 live stats 📺 accnx gohoos ontherise hoosnext,Negative
kimfriearnold,4/28/2023,11:11:37,incredibly well done touching gohoos,Positive
HoosInnovating,4/28/2023,10:28:06,game vs unc 22716 gohoos,Negative
SherriRLawson2,4/28/2023,9:01:41,🖐️for🖐️ wednesday night 3rd cavaliers since 2013 5️⃣hit performance gohoos,Positive
SherriRLawson2,4/28/2023,9:00:38,metric leaderboards enter home stretch acc play gohoos team1186,Negative
SherriRLawson2,4/28/2023,9:00:12,first collegiate win belt worthy 6️⃣ batters faced 👉 5️⃣ strikeouts gohoos,Positive
BSELITE9,4/28/2023,3:54:39,womens 5000 meters ⚔️ sophie atkinson runs personal best penn relays sophomore posts 16 1268 set pb second straight outing atkinsons time moves eighth uva alltime list 📈 gohoos⚔️,Negative
BiggAppTBE,4/28/2023,2:27:39,virginia amp stopped ramsey hs… gohoos recruitingramsey,Negative
DanMcKneely,4/28/2023,2:17:09,best 🔶⚔️🔷gohoos,Positive
ImageSports5,4/28/2023,2:02:44,thank nfl always remember gohoos always remember 1 🧡15💙41 🙏🏼,Positive
blloyd8298,4/28/2023,1:23:17,’ unfortunate lives dp ld dc honored nfl draft like tonight kids deserved still continue play futures said really happy nfl chose rip always gohoos,Positive
ShulawSteve,4/28/2023,1:05:38,opportunity wrestle chart best course future one amazing place 👇 gohoos thevirginiaway,Positive
sdhiggins,4/28/2023,0:52:30,amazing 🥹 gohoos,Positive
gstarsia,4/28/2023,0:36:00,nfl got right nicely done gohoos,Positive
mtill50,4/28/2023,0:30:15,thank nfl class move gohoos,Positive
TheMANager21,4/28/2023,0:01:25,’ said better ’ gohoos till die,Negative
The_Grind_101,4/27/2023,23:54:29,dude… 😭🔶⚔️🔷🇺🇸 gohoos draftday,Negative
JaceMatze57,4/27/2023,23:53:42,break ncaa record✅ score goal ✅ gohoos,Negative
beachmamax2,4/27/2023,23:48:49,incredibly classy move well done nfldraft gohoos 🧡💙,Positive
dewells27,4/27/2023,23:41:00,held first vaf social season virginia beach last week coach soderberg coach elliott still seven socials coming sure get tickets 🎟get tickets gohoos 🔶⚔️🔷,Positive
toms_kathy,4/27/2023,23:27:30,battle top coastal giveaways 🔶 friday fanny pack giveaway students 🔷 friday youth pillowcase giveaway 🔷 saturday beachnik giveaway 1st 1000 fans see dish gohoos,Negative
UVATFCC,4/27/2023,22:31:43,myles plummer runs personal best 1500 meters penn relays 📈 gohoos⚔️,Positive
UVASoftball,4/27/2023,22:12:33,road close acc play syracuse weekend series begin friday doubleheader starts 1 pm gohoos ontherise hoosnext,Negative
UVATFCC,4/27/2023,21:51:52,men ’ 400 hurdles ⚔️ alex sherman runs 5164 place second heat penn relays 💨 gohoos⚔️,Negative
UVATFCC,4/27/2023,21:38:12,women ’ 400 hurdles ⚔️ emily alexandru finishes fourth heat running 5946 penn relays 💨 gohoos⚔️,Positive
coachice16,4/27/2023,21:29:57,yesterdays player game gohoos,Negative
JackEdwardsEsq,4/27/2023,21:02:13,university virginia school law banner year jobs front 2022 gohoos,Negative
SchoolsAthletic,4/27/2023,19:28:07,meet day 🆚 penn relays 📍 philadelphia pa 🏟️ lannigan field 📊 📺 gohoos⚔️,Negative
UVAWrestling,4/27/2023,19:19:01,jack mueller back action 2023 us open championships picked tech get day started gohoos thevirginiaway,Negative
wtfuva,4/27/2023,19:13:46,rt yesterdays player game gohoos,Negative
Evan_Flood,4/27/2023,18:59:40,nike eycl session 1 daniel freitag fourstar point guard averaged 162 points 54 assists 50 rebounds per game georgia free badgers goirish gohoos kstatembb,Positive
AustinPrepBase,4/27/2023,17:39:22,know plenty experience throwing belt shoulder gohoos,Positive
l0gancarr,4/27/2023,15:24:01,𝐇𝐨𝐨𝐬 𝐰𝐢𝐧 gohoos presented,Positive
UVACoachFenwick,4/27/2023,15:15:38,welcome town guy gohoos,Positive
wtfuva,4/27/2023,15:13:55,rt rt first collegiate win belt worthy 6️⃣ batters faced 👉 5️⃣ strikeouts gohoos,Positive
William40761189,4/27/2023,14:38:10,congratulations thanks support keep rollin ’ 🔶⚔️🔷 gohoos,Positive
wtfuva,4/27/2023,14:14:25,rt rt 🖐️for🖐️ wednesday night 3rd cavaliers since 2013 5️⃣hit performance gohoos,Positive
N_Hambone,4/27/2023,12:42:05,highoctane motor future bright nick hamilton earned jimmy massey hardest worker award gohoos thevirginiaway,Positive
num1cboysfn,4/27/2023,10:48:11,thats careerhigh 🖐️ hits tonight 5for5 two doubles 2 rbi 3 runs scored gohoos,Negative
ChristianLoftu_,4/27/2023,10:28:27,2023 rhp bryson moore gonzaga gohoos commit drop drive delivery throws low 34 slot longer loose arm action gets cut lowaway fb fb 8992 sl 8182 cb 7275 pbristhere,Negative
MarkKeaney2pt0,4/27/2023,8:55:47,night gohoos,Positive
Barnyard00,4/27/2023,7:17:48,man outstanding character patrick mccormick took home john pegues character award gohoos thevirginiaway,Positive
Laurie_Parker_,4/27/2023,5:52:28,wednesday night ⚾️ dish 🆚 towson 🕕 6 pm 📺 accnx 🎟️ gohoos,Negative
Luv2h8blee,4/27/2023,5:19:44,congratulations 2023 acc championship 41 victory duke marked programs 3rd consecutive acc title 15th history thank continued support help make wins like possible studentathletes gohoos 🔶⚔️🔷,Positive
stevegarland125,4/27/2023,4:35:03,acc champ justin mccoy took home chris henrich outstanding wrestler award season gohoos thevirginiaway,Positive
stevegarland125,4/27/2023,4:34:58,impact results undeniable season neil antrassian took home ross gitomer improved wrestler award gohoos thevirginiaway,Positive
stevegarland125,4/27/2023,4:34:53,gritty wrestler michael battista earned kevin michaels heart guts award gohoos thevirginiaway,Positive
stevegarland125,4/27/2023,4:34:49,hadyn danals denton spencer earned orur john errico 11th man award men answered call year needed produced mat gohoos thevirginiaway,Positive
stevegarland125,4/27/2023,4:34:45,michael gioffre took fifth southern scuffle jack mueller freshman year award winner gohoos thevirginiaway,Positive
stevegarland125,4/27/2023,4:34:40,nick coy justin mccoy mason stefanelli 3⃣ men earned mike krafchick academic achievement award gohoos thevirginiaway,Positive
stevegarland125,4/27/2023,4:33:59,jake keating jim harshaw outstanding contributor award winner 202223 season gohoos thevirginiaway,Positive
UVABlkAlumni,4/27/2023,3:21:35,congratulations thanks support great work gohoos 🔶⚔️🔷,Positive
larryredwing,4/27/2023,2:54:17,another win gohoos 🔥🔥🔥,Positive
Krae6624,4/27/2023,2:41:09,beautiful night dish fam 🔶⚔️🔷 vs 🐯 new squad vs old gohoos,Positive
wtfuva,4/27/2023,2:13:36,rt rt night gohoos,Positive
peteman246,4/27/2023,1:24:13,fivespot hoos 8th ethan anderson collects rbi nos 3 amp 4 frame uva enters 9th 134 advantage 📺 accnx gohoos,Negative
Cowboys316,4/27/2023,1:06:01,84 hoos ethan andersons second rbi night scores kyle teel 📺 accnx gohoos,Positive
RobRoides,4/27/2023,0:51:01,🇺🇸⚾️🔥 awesome caps tonights game gohoos 🔷️🔶️🔷️🔶️,Positive
UVABaseball,4/27/2023,0:35:23,angelo tonas strands pair runners scoring position scoreless 7th stretch time dish hoos lead towson 84 gohoos,Positive
JanePositively,4/27/2023,0:10:19,🇺🇸 lids tonight 🇺🇸 gohoos,Negative
JG275,4/26/2023,23:57:38,annual banquet weekend honored departing guys handed awards year well share throughout thread 👇 gohoos thevirginiaway,Positive
RunCville,4/26/2023,23:54:08,trackville talks move next week 🗣️ join us show moves ragged mountain running shop tuesday may 2🗓️ 🎟️ free gohoos⚔️,Negative
UVAWrestling,4/26/2023,23:34:59,kelly scott winner jun jeong impact award efforts impact men program gohoos thevirginiaway,Positive
coachice16,4/26/2023,23:23:44,hoos scored every inning weve played three dish gohoos,Negative
RN4LVA,4/26/2023,23:06:47,tim burcham gohoos,Negative
SteveTeel17,4/26/2023,22:55:30,guy want plate bases occupied 👉 hoos 51 2 📺 accnx gohoos,Negative
coachice16,4/26/2023,22:49:32,twoout rally hoos plate 3️⃣ b1 🔶 rbi single ethan anderson scores kyle teel 🔷 rbi single casey saucke plates anderson 📺 accnx gohoos,Negative
wtfuva,4/26/2023,22:15:44,rt rt 🇺🇸 lids tonight 🇺🇸 gohoos,Negative
amarcelli9,4/26/2023,21:51:32,hoos heading west weve got 1⃣5⃣ guys hitting mat 2023 us open championships las vegas starting thursday gohoos thevirginiaway,Negative
PBRVirginiaDC,4/26/2023,21:38:26,sp big matchup south riding 2023 gohoos commit rhp bryson moore gonzaga 2024 hokies commit rhp pbristhere,Negative
coachice16,4/26/2023,21:17:11,lineup todays matchup towson 🕕 6 pm 📺 accnx radio broadcast tonight gohoos,Negative
SabreCapt,4/26/2023,20:45:52,𝐍𝐂𝐀𝐀 𝐑𝐞𝐜𝐨𝐫𝐝 🔶⚔️🔷gohoos,Negative
Mikeysurf,4/26/2023,20:34:41,terrific comeback wahoos game tied 13 give nd credit draw 2 goals win uva returns c ’ ville 1st round match ncaa tourney 🥍 gohoos 🔶⚔️🔷,Positive
cavalierinsider,4/26/2023,20:29:58,comeback falls short acc quarters gohoos final,Negative
UVAWomensLax,4/26/2023,20:07:35,rachel clark backtoback goals tied uva 13 nd 13 5 34 4q gohoos,Positive
UVAWomensLax,4/26/2023,20:05:49,biskup driving clark another goal hoos uva 12 nd 13 6 18 4q gohoos,Positive
UVAWomensLax,4/26/2023,19:53:43,schwab feeds mcgovern within one uva 11 nd 12 13 33 4q gohoos,Negative
UVAWomensLax,4/26/2023,19:47:33,4⃣ saves abby jansen third quarter uva cuts nd lead 1210 15 minutes play gohoos,Negative
UVAWomensLax,4/26/2023,19:40:56,schwab 3⃣rd assist hoeg 3⃣rd goal hoos 30 run uva 9 nd 12 3 58 3q gohoos,Negative
UVAWomensLax,4/26/2023,19:37:08,schwab draws finds mcgovern wide open uva 8 nd 12 6 00 3q gohoos,Positive
UVAWomensLax,4/26/2023,19:33:57,rachel clark takes two nd defenders finds back net uva 7 nd 12 7 39 3q gohoos,Negative
UVAWomensLax,4/26/2023,19:21:14,halftime gohoos,Positive
wtfuva,4/26/2023,19:14:42,rt rt 𝙱𝚒𝚐 𝙸𝚗𝚗𝚒𝚗𝚐 𝚕𝚘𝚊𝚍𝚒𝚗𝚐 last night 19th time weve scored 5 runs inning gohoos,Negative
College_Crosse,4/26/2023,19:12:09,broadcast highlights last nights win lafayette gohoos,Positive
VirginiaSports,4/26/2023,19:09:06,𝙱𝚒𝚐 𝙸𝚗𝚗𝚒𝚗𝚐 𝚕𝚘𝚊𝚍𝚒𝚗𝚐 last night 19th time weve scored 5 runs inning gohoos,Positive
UVAWomensLax,4/26/2023,19:07:29,hoeg perfect placement time assisted kiki shaw hoos 30 run uva 6 nd 9 0 52 2q gohoos,Positive
UVAWomensLax,4/26/2023,18:57:53,b2⃣b goals hoos assisted clark time finds schwab open transition uva 5 nd 9 6 19 2q gohoos,Positive
fuzzymcgovern21,4/26/2023,18:57:38,2⃣ goals today ashlyn mcgovern 𝟐𝟎𝟎 career goals gohoos,Positive
SouthernLacross,4/26/2023,18:53:25,jaime biskup converts free position put uva board uva 1 nd 2 7 33 1q gohoos,Negative
jd_buchholz,4/26/2023,18:42:10,gohoos wahoowa come great cville,Positive
UVAWomensLax,4/26/2023,18:32:09,mcgovern first afternoon free position uva 3 nd 5 2 38 1q gohoos,Negative
UVAWomensLax,4/26/2023,18:24:30,schwab finds hoeg cutting score uva 2 nd 3 5 31 1q gohoos,Negative
ramm1935002498,4/26/2023,17:37:36,like uva malcolm brogdon proving awardworthy player nba gohoos,Positive
xupnext_,4/26/2023,17:25:58,agtg amazing conversation honored blessed receive third d1 offer 🙏 gohoos,Positive
Anita_Salamon_,5/3/2023,9:05:11,gary owens phd awarded 32 million grant study role il6 trans signaling atherosclerosis development cause heart attacks strokes uvaschoolofmedicine,Positive
MedicineUVA,5/1/2023,17:20:20,congrats 30 master public health students dept public health sciences presented final projects april 26 work demonstrated breadth knowledge skills improve public health outcomes health equity uvaschoolofmedicine publichealth,Positive
coachbgraves,5/4/2023,12:10:56,wake another great day lancer longwood mens basketball gets verbal commitment 67 sophomore elijah tucker canton georgia way xavier horsepower futurelancers ontherise,Negative
RanRich15,5/4/2023,10:39:55,great article news leader covering round 1 district tournament yuleebaseball hornetbaseball 🐝⚾️ ontherise fhsaa,Positive
TheGoodDocRock,5/4/2023,9:03:46,𝐒𝐤𝐢𝐩 𝐏𝐫𝐨𝐬𝐬𝐞𝐫 𝐅𝐢𝐧𝐚𝐥𝐢𝐬𝐭 congrats named finalist skip prosser man year award 🔗 ontherise,Positive
RiseofBo,5/4/2023,4:56:23,’ seen much ’ apart story god done writing yet🙏🏾 ontherise,Negative
GriffAldrich,5/4/2023,1:34:03,almost time ontherise,Negative
boifrnd_,5/3/2023,18:28:42,still time stop sleeping us “ boifrnd ” rnbduo rnbmusic popmusic chicagoartist ontherise roadtogreatness melanin linkinbio linkinbio👆 lgbt boifrnd,Negative
PvRepost,5/3/2023,14:22:58,congratulations dr ram ray dr yuhao xu dr tamilola salami dr ashwani srivastava recognized president ’ faculty amp staff awards recognition luncheon outstanding research achievements r2 research pvamuresearch ontherise,Positive
mrswormie,5/3/2023,10:13:57,short space want grow food verticalgardens hydroponics answer methods allow grow plants limited spaces using less soil water learn check month ’ edition root ontherise,Negative
Matthew75023749,5/3/2023,2:17:22,🚨🐝⚾️hornets defeat stanton advance district championship 🚨🐝⚾️bubba crouch leads offense 3 hits 2b amp 2 rbis amari goff multiple hits amp jj matuson multiple rbis hornets improve record 1510 yuleebaseball hornetbaseball 🐝⚾️ ontherise,Negative
CoachJanik,5/3/2023,1:07:16,girls traveled cleveland stadium tonight 7th grade set tone 81 win amp 8th grade fought way well deserved 54 win proud get better everyday ontherise,Positive
